item,tier,pop_decile,train_pop,exposures,hits20_noobj_s0,hits20_noobj_s1,hits20_noobj_s2,hits20_control_s0,hits20_control_s1,hits20_control_s2,hits20_shufobj_s0,hits20_shufobj_s1,hits20_shufobj_s2
10862,near,3,4,1,0,0,0,0,0,0,0,0,0
10863,exact,6,8,2,0,0,0,0,0,0,0,0,0
10864,near,1,2,1,0,0,0,0,0,0,0,0,0
10865,exact,9,59,28,3,3,2,3,4,3,3,4,3
10866,exact,8,14,7,0,0,0,0,0,0,0,0,0
10867,near,1,2,1,0,0,0,0,0,0,0,0,0
10869,exact,9,40,16,0,0,1,0,2,1,0,0,0
10870,exact,9,27,3,0,0,0,0,0,0,0,0,0
10872,near,0,1,3,0,0,0,0,0,0,0,0,0
10874,near,9,41,14,2,2,2,3,2,1,2,2,1
10875,exact,8,17,6,0,0,0,0,0,0,0,0,0
10876,exact,5,5,1,0,0,0,0,0,0,0,0,0
10877,exact,2,3,2,0,0,0,0,0,0,0,0,0
10878,near,5,5,3,0,0,0,0,0,0,0,0,0
10879,exact,8,14,6,0,0,0,0,0,0,0,0,0
10880,near,9,40,14,1,2,0,1,1,0,0,0,0
10881,exact,3,4,2,0,0,0,0,0,0,0,0,0
10882,far,1,2,5,0,0,0,0,0,0,0,0,0
10883,near,2,3,3,0,0,0,0,0,0,0,0,0
10884,far,7,9,3,0,0,0,0,0,0,0,0,0
10885,far,7,11,2,0,0,0,0,0,0,0,0,0
10887,exact,6,7,1,0,0,0,0,0,0,0,0,0
10888,exact,7,11,2,0,0,0,0,0,0,0,0,0
10889,exact,8,13,4,0,0,0,0,0,0,0,0,0
10890,far,5,5,2,0,0,0,0,0,0,0,0,0
10891,exact,8,18,6,0,0,0,0,0,0,0,0,0
10894,near,9,23,11,0,0,0,0,0,0,0,0,0
10895,exact,9,56,37,1,2,1,2,3,1,1,2,1
10896,exact,1,2,1,0,0,0,0,0,0,0,0,0
10897,near,2,3,1,0,0,0,0,0,0,0,0,0
10898,exact,9,24,3,0,0,0,0,0,0,0,0,0
10899,exact,1,2,5,0,0,0,0,0,0,0,0,0
10901,exact,5,6,1,1,1,1,1,1,1,1,1,0
10902,far,3,4,3,0,0,0,0,0,0,0,0,0
10903,exact,9,30,20,0,0,0,0,0,0,0,0,0
10904,exact,8,19,7,0,0,0,0,0,0,0,0,0
10905,near,2,3,1,0,0,0,0,0,0,0,0,0
10906,exact,3,4,6,2,1,1,1,1,1,2,1,1
10907,near,2,3,3,0,0,0,0,0,0,0,0,0
10908,exact,3,4,2,0,0,0,0,0,0,0,0,0
10909,near,7,9,1,0,0,0,0,0,0,0,0,0
10911,exact,9,28,8,0,1,1,0,1,1,0,0,1
10912,exact,8,14,6,0,0,0,0,0,0,0,0,0
10913,near,8,18,9,0,0,0,0,0,0,0,0,0
10914,exact,7,12,7,0,0,0,0,0,0,0,0,0
10915,exact,0,1,4,0,0,0,0,0,0,0,0,0
10916,exact,0,1,5,0,0,0,0,0,0,0,0,0
10917,exact,2,3,5,0,0,0,0,0,0,0,0,0
10918,exact,1,2,1,0,0,0,0,0,0,0,0,0
10919,exact,3,4,3,0,0,0,0,0,0,0,0,0
10920,near,9,33,16,1,1,0,1,1,0,1,1,0
10921,near,8,13,5,0,0,1,0,0,1,0,0,0
10922,near,2,3,1,0,0,0,0,0,0,0,0,0
10923,exact,1,2,2,0,0,0,0,0,0,0,0,0
10924,near,2,3,1,0,0,0,0,0,0,0,0,0
10925,exact,3,4,2,0,0,0,0,0,0,0,0,0
10926,exact,0,1,3,0,0,0,0,0,0,0,0,0
10929,far,7,11,9,0,0,0,0,0,0,0,0,0
10930,exact,5,6,1,0,0,0,0,0,0,0,0,0
10931,exact,9,28,3,0,0,0,0,0,0,0,0,0
10933,exact,7,11,8,0,1,0,0,1,0,0,0,0
10934,near,5,5,1,0,0,0,0,0,0,0,0,0
10936,far,0,1,3,0,0,0,0,0,0,0,0,0
10937,near,1,2,3,2,1,0,0,1,0,1,2,0
10938,near,7,9,2,0,0,0,0,0,0,0,0,0
10940,exact,5,6,4,0,0,0,0,0,0,0,0,0
10941,near,1,2,3,0,0,0,0,0,0,0,0,0
10942,exact,1,2,3,0,0,0,0,0,0,0,0,0
10943,exact,1,2,1,0,0,0,0,0,0,0,0,0
10945,exact,9,26,12,0,0,0,0,0,0,0,0,0
10946,exact,3,4,2,0,0,0,0,0,0,0,0,0
10948,exact,2,3,7,0,0,0,0,0,0,0,0,0
10949,near,8,20,8,0,0,0,0,0,0,0,0,0
10950,exact,9,29,8,0,0,0,0,0,0,0,0,0
10951,exact,6,7,7,0,0,0,0,0,0,0,0,0
10952,near,5,5,1,0,0,0,0,0,0,0,0,0
10953,near,2,3,4,0,0,0,0,0,0,0,0,0
10954,exact,9,23,5,0,0,0,0,0,0,0,0,0
10955,near,8,13,8,0,0,1,0,0,1,0,0,0
10956,near,1,2,3,0,0,0,0,0,0,0,0,0
10957,near,7,9,3,0,0,1,0,0,1,0,0,1
10958,exact,3,4,1,0,0,0,0,0,0,0,0,0
10960,near,8,14,5,0,0,0,0,0,0,0,0,0
10961,exact,0,1,3,0,0,0,0,0,0,0,0,0
10962,near,6,8,6,0,0,0,0,0,0,0,0,0
10964,near,6,7,2,0,0,0,0,0,0,0,0,0
10965,exact,5,5,4,0,0,0,0,0,0,0,0,0
10966,exact,9,36,20,1,1,0,0,2,0,1,0,0
10967,exact,5,5,2,0,0,0,0,0,0,0,0,0
10968,exact,1,2,3,1,1,1,1,1,0,0,0,0
10970,near,3,4,3,0,0,0,0,0,0,0,0,0
10972,near,8,20,18,1,1,1,1,1,1,1,0,1
10973,exact,8,20,5,0,0,0,0,0,0,0,0,0
10974,exact,9,37,30,1,1,0,1,0,0,1,0,0
10975,exact,1,2,1,0,0,0,0,0,0,0,0,0
10976,near,2,3,2,0,0,0,0,0,0,0,0,0
10977,near,7,9,2,0,0,0,0,0,0,0,0,0
10978,far,8,17,10,0,2,1,1,2,1,1,1,1
10979,exact,6,8,2,0,0,0,0,0,0,0,0,0
10981,exact,6,8,3,0,0,0,0,0,0,0,0,0
10982,exact,5,5,1,1,1,0,1,1,1,1,0,0
10983,near,2,3,4,0,0,0,0,0,0,0,0,0
10984,near,3,4,2,0,0,0,0,0,0,0,0,0
10985,near,1,2,1,0,0,0,0,0,0,0,0,0
10986,far,8,18,9,0,0,0,0,0,0,0,0,0
10987,near,3,4,1,0,0,0,0,0,0,0,0,0
10988,near,1,2,2,0,0,0,0,0,0,0,0,0
10989,near,1,2,2,0,0,0,0,0,0,0,0,0
10990,near,7,9,2,0,0,0,0,0,0,0,0,0
10991,exact,6,8,1,0,0,0,0,0,0,0,0,0
10992,exact,3,4,1,0,0,0,0,0,0,0,0,0
10993,exact,0,1,3,0,0,0,0,0,0,0,0,0
10994,near,2,3,2,0,0,0,0,0,0,0,0,0
10995,exact,6,7,3,0,0,0,0,0,0,0,0,0
10996,exact,1,2,4,0,0,0,0,0,0,0,0,0
10997,exact,8,17,12,1,1,1,1,1,1,1,1,2
10998,exact,9,39,13,2,1,2,2,1,2,2,1,2
11000,far,2,3,2,0,0,0,0,0,0,0,0,0
11001,exact,1,2,1,0,0,0,0,0,0,0,0,0
11002,exact,8,16,9,0,0,0,0,0,0,0,0,0
11003,exact,3,4,2,0,0,0,0,0,0,0,0,0
11004,exact,2,3,2,0,0,0,0,0,0,0,0,0
11005,exact,9,25,7,1,1,1,1,1,1,1,1,1
11006,exact,5,6,1,0,0,0,0,0,0,0,0,0
11007,exact,5,5,2,0,0,0,0,0,0,0,0,0
11008,exact,9,37,13,0,0,0,1,0,0,0,0,0
11009,far,1,2,1,0,0,0,0,0,0,0,0,0
11010,exact,9,22,3,0,0,0,0,0,1,0,0,0
11011,near,1,2,3,0,0,0,0,0,0,0,0,0
11012,near,2,3,2,0,0,0,0,0,0,0,0,0
11013,near,2,3,1,0,0,0,0,0,0,0,0,0
11014,far,5,6,1,0,0,0,0,0,0,0,0,0
11015,exact,6,8,3,0,0,0,0,0,0,0,0,0
11016,near,8,15,5,0,0,0,0,0,0,0,0,0
11017,exact,6,8,3,0,0,0,0,0,0,0,0,0
11018,near,2,3,1,0,0,0,0,0,0,0,0,0
11019,exact,2,3,1,0,0,0,0,0,0,0,0,0
11020,exact,5,6,4,0,0,0,0,0,0,0,0,0
11021,exact,3,4,1,0,0,0,0,0,0,0,0,0
11022,near,7,10,5,1,0,0,0,0,0,0,0,0
11023,near,5,6,2,0,0,0,0,0,0,0,0,0
11024,near,7,11,5,0,0,0,0,0,0,0,0,0
11025,exact,6,7,2,0,0,0,0,0,0,0,0,0
11026,far,1,2,2,0,0,0,0,0,0,0,0,0
11027,near,8,19,3,0,0,0,0,0,0,0,0,0
11028,near,3,4,1,0,0,0,0,0,0,0,0,0
11029,near,0,1,1,0,0,0,0,0,0,0,0,0
11030,near,5,6,1,0,0,0,0,0,0,0,0,0
11031,exact,1,2,2,1,0,0,1,1,1,0,0,1
11032,exact,2,3,2,0,0,0,0,0,0,0,0,0
11033,near,9,60,28,4,3,3,3,3,2,3,2,3
11035,exact,0,1,2,0,0,0,0,0,0,0,0,0
11036,exact,6,8,4,0,0,0,0,0,0,0,0,0
11037,exact,8,19,13,1,1,1,1,1,1,1,1,1
11038,exact,1,2,1,0,0,0,0,0,0,0,0,0
11039,exact,9,34,11,0,2,1,0,2,0,0,3,1
11041,near,7,10,2,0,0,0,0,0,0,0,0,0
11042,near,2,3,1,0,0,0,0,0,0,0,0,0
11043,exact,2,3,2,0,0,0,0,0,0,0,0,0
11044,exact,8,15,5,0,0,0,0,0,0,0,0,0
11045,far,7,9,8,0,0,0,0,0,0,0,0,0
11046,far,2,3,2,0,0,0,0,0,0,0,0,0
11047,near,2,3,4,0,0,0,0,0,0,0,0,0
11048,exact,5,5,3,0,0,0,0,0,0,0,0,0
11049,exact,0,1,2,0,0,0,0,0,0,0,0,0
11050,near,2,3,2,0,0,0,0,0,0,0,0,0
11051,far,7,12,2,0,0,0,0,0,0,0,0,0
11052,exact,0,1,4,0,0,0,0,0,0,0,0,0
11053,exact,3,4,1,0,0,0,0,0,0,0,0,0
11054,near,3,4,3,0,0,0,0,0,0,0,0,0
11055,exact,1,2,1,0,0,0,0,0,0,0,0,0
11057,exact,8,13,3,0,0,0,0,0,0,0,0,0
11058,near,8,21,3,0,0,0,0,0,0,0,0,0
11059,near,0,0,2,0,0,0,0,0,0,0,0,0
11060,exact,6,7,1,0,0,0,0,0,0,0,0,0
11061,far,6,8,2,0,0,0,0,0,0,0,0,0
11062,exact,6,8,1,0,0,0,0,0,0,0,0,0
11063,near,5,5,1,0,0,0,0,0,0,0,0,0
11064,far,2,3,4,0,0,0,0,0,0,0,0,0
11065,exact,5,5,1,0,0,0,0,0,0,0,0,0
11067,far,5,6,3,0,0,0,0,0,0,0,0,0
11068,near,3,4,1,0,0,0,0,0,0,0,0,0
11069,exact,0,1,2,0,0,0,0,0,0,0,0,0
11070,exact,8,17,8,0,0,0,0,0,0,0,0,0
11071,exact,5,5,3,0,0,0,0,0,0,0,0,0
11072,near,7,9,1,0,0,0,0,0,0,0,0,0
11073,exact,2,3,2,0,0,0,0,0,0,0,0,0
11074,near,2,3,1,0,0,0,0,0,0,0,0,0
11075,exact,2,3,1,0,0,0,0,0,0,0,0,0
11076,near,9,22,8,0,0,0,0,0,0,0,0,0
11077,near,9,140,42,3,3,1,6,2,4,0,3,5
11079,far,8,18,2,0,0,0,0,0,0,0,0,0
11080,exact,5,6,4,0,0,0,0,0,0,0,0,0
11081,near,6,7,1,0,0,0,0,0,0,0,0,0
11083,exact,3,4,2,0,0,0,0,0,0,0,0,0
11085,near,3,4,1,0,0,0,0,0,0,0,0,0
11086,exact,8,13,4,0,0,0,0,0,0,0,0,0
11087,exact,1,2,1,0,0,0,0,0,0,0,0,0
11088,exact,3,4,1,0,0,0,0,0,0,0,0,0
11089,exact,3,4,5,0,0,0,0,0,0,0,0,0
11090,near,5,5,1,0,0,0,0,0,0,0,0,0
11091,exact,5,5,1,0,0,0,0,0,0,0,0,0
11092,exact,5,5,2,0,0,0,0,0,0,0,0,0
11093,exact,0,0,3,0,0,0,0,0,0,0,0,0
11094,near,5,5,4,0,0,0,0,0,0,0,0,0
11095,exact,2,3,1,0,0,0,0,0,0,0,0,0
11096,exact,9,28,8,1,0,0,0,0,0,1,0,0
11098,exact,6,7,4,0,0,0,0,0,0,0,0,0
11099,exact,1,2,3,0,0,0,0,0,0,0,0,0
11100,near,5,5,3,0,0,0,0,0,0,0,0,0
11101,near,7,11,6,0,0,0,0,0,0,0,0,0
11102,exact,3,4,1,0,0,0,0,0,0,0,0,0
11103,far,3,4,2,0,0,0,0,0,0,0,0,0
11104,far,0,1,5,0,0,0,0,0,0,0,0,0
11106,near,5,6,4,0,0,0,0,0,0,0,0,0
11107,near,7,10,3,0,0,0,0,0,0,0,0,0
11108,far,0,1,1,0,0,0,0,0,0,0,0,0
11110,near,5,6,6,0,0,0,0,0,0,0,0,0
11111,far,3,4,1,0,0,0,0,0,0,0,0,0
11112,exact,5,6,3,0,0,0,0,0,0,0,0,0
11113,far,1,2,1,0,0,0,0,0,0,0,0,0
11116,near,5,5,1,0,0,0,0,0,0,0,0,0
11117,exact,9,29,7,0,0,0,0,0,0,0,1,0
11118,exact,5,6,4,0,0,0,0,0,0,0,0,0
11119,exact,3,4,3,0,0,0,0,0,0,0,0,0
11120,far,6,8,4,0,0,0,0,0,0,0,0,0
11121,far,8,16,9,0,0,0,0,0,0,0,0,0
11122,exact,3,4,1,0,0,0,0,0,0,0,0,0
11123,far,1,2,2,0,0,0,0,0,0,0,0,0
11125,near,1,2,3,0,0,0,0,0,0,0,0,0
11127,exact,5,6,1,0,0,0,0,0,0,0,0,0
11128,exact,3,4,1,0,0,0,0,0,0,0,0,0
11129,exact,6,8,2,0,0,0,0,0,0,0,0,0
11130,far,1,2,1,0,0,0,0,0,0,0,0,0
11131,near,8,15,5,0,0,0,0,0,0,0,0,0
11132,exact,7,9,3,0,0,0,0,0,0,0,0,0
11133,exact,8,18,3,0,0,0,0,0,0,0,0,0
11134,exact,1,2,2,0,0,0,0,0,0,0,0,0
11135,far,8,18,4,0,0,0,0,0,0,0,0,0
11136,near,2,3,2,0,0,0,0,0,0,0,0,0
11137,far,9,31,19,0,1,0,0,0,0,1,0,0
11138,exact,3,4,1,0,0,0,0,0,0,0,0,0
11139,exact,2,3,2,0,0,0,0,0,0,0,0,0
11140,exact,2,3,1,0,0,0,0,0,0,0,0,0
11141,exact,5,5,1,0,0,0,0,0,0,0,0,0
11142,exact,1,2,5,0,0,0,0,0,0,0,0,0
11144,near,1,2,3,0,0,0,0,0,0,0,0,0
11146,exact,7,10,4,0,0,0,0,0,0,0,0,0
11147,exact,1,2,2,0,0,0,0,0,0,0,0,0
11148,near,8,18,7,0,0,0,0,0,0,0,0,0
11149,near,8,19,2,1,0,1,1,0,1,1,1,1
11151,near,2,3,5,0,0,0,0,0,0,0,0,0
11152,exact,1,2,2,0,0,0,0,0,0,0,0,0
11153,near,0,0,4,0,0,0,0,0,0,0,0,0
11154,near,2,3,1,0,0,0,0,0,0,0,0,0
11155,exact,3,4,1,0,0,0,0,0,0,0,0,0
11156,near,5,5,4,0,0,0,0,0,0,0,0,0
11157,exact,1,2,4,0,0,0,0,0,0,0,0,0
11158,exact,7,11,4,0,0,0,0,0,0,0,0,0
11159,exact,5,6,1,0,0,0,0,0,0,0,0,0
11160,exact,5,5,4,0,0,0,0,0,0,0,0,0
11161,near,7,11,1,0,0,0,0,0,0,0,0,0
11162,exact,1,2,2,0,0,0,0,0,0,0,0,0
11163,exact,3,4,6,0,0,0,0,0,0,0,0,0
11164,exact,7,11,4,0,0,0,1,0,0,0,0,0
11165,near,2,3,4,0,0,0,0,0,0,0,0,0
11166,exact,6,7,5,0,0,0,0,0,0,0,0,0
11167,exact,9,180,105,7,7,4,8,13,10,7,9,3
11168,exact,3,4,2,0,0,0,0,0,0,0,0,0
11169,near,9,168,55,13,6,6,12,9,10,13,3,7
11171,far,7,12,2,0,0,0,0,0,0,0,0,0
11172,near,7,10,2,0,0,0,0,0,0,0,0,0
11173,near,3,4,3,0,0,0,0,0,0,0,0,0
11174,exact,2,3,1,0,0,0,0,0,0,0,0,0
11175,exact,5,5,3,0,0,0,0,0,0,0,0,0
11176,exact,2,3,3,0,0,0,0,0,0,0,0,0
11177,far,3,4,1,0,0,0,0,0,0,0,0,0
11178,near,9,25,12,2,2,2,2,2,2,1,2,1
11180,near,6,8,5,0,0,0,0,0,0,0,0,0
11181,near,6,8,1,0,0,0,0,0,0,0,0,0
11182,exact,3,4,5,0,0,0,0,0,0,0,0,0
11183,near,7,12,7,0,0,0,0,1,0,0,0,0
11186,near,5,5,1,0,0,0,0,0,0,0,0,0
11187,near,7,10,3,0,0,0,0,0,0,0,0,0
11188,near,2,3,1,0,0,0,0,0,0,0,0,0
11189,exact,9,65,19,1,2,1,1,4,0,0,2,2
11191,exact,1,2,1,0,0,0,0,0,0,0,0,0
11192,near,5,5,2,0,0,0,0,0,0,0,0,0
11193,near,1,2,1,0,0,0,0,0,0,0,0,0
11194,far,2,3,2,0,0,0,0,0,0,0,0,0
11195,near,5,5,1,0,0,0,0,0,0,0,0,0
11196,exact,7,10,3,0,0,0,0,0,0,0,0,0
11197,near,5,6,1,0,0,0,0,0,0,0,0,0
11198,exact,3,4,1,0,0,0,0,0,0,0,0,0
11199,far,5,6,3,0,0,0,0,0,0,0,0,0
11200,near,9,65,28,0,1,0,0,0,0,1,1,1
11201,far,5,6,1,0,0,0,0,0,0,0,0,0
11202,exact,1,2,2,0,0,0,0,0,0,0,0,0
11203,exact,5,5,2,0,0,0,0,0,0,0,0,0
11204,near,1,2,1,0,0,0,0,0,0,0,0,0
11205,exact,2,3,1,0,0,0,0,0,0,0,0,0
11206,exact,2,3,1,0,0,0,0,0,0,0,0,0
11207,exact,3,4,2,0,0,0,0,0,0,0,0,0
11208,exact,6,8,3,0,0,0,0,0,0,0,0,0
11209,exact,7,9,2,0,0,0,0,0,0,0,0,0
11210,exact,5,5,1,0,0,0,0,0,0,0,0,0
11211,near,3,4,2,0,0,0,0,0,0,0,0,0
11213,near,3,4,1,0,0,0,0,0,0,0,0,0
11214,exact,7,9,4,1,0,0,1,0,0,1,0,0
11215,near,6,8,1,0,0,0,0,0,0,0,0,0
11217,exact,5,5,1,0,0,0,0,0,0,0,0,0
11218,far,9,41,16,1,0,0,0,0,0,1,0,0
11219,near,8,19,9,1,1,1,1,1,1,1,2,1
11220,near,2,3,2,0,0,0,0,0,0,0,0,0
11221,exact,3,4,1,0,0,0,0,0,0,0,0,0
11222,near,8,19,3,0,0,0,0,0,0,0,0,0
11223,exact,1,2,3,0,0,0,0,0,0,0,0,0
11224,near,7,11,12,0,0,0,0,0,0,0,0,0
11226,far,5,5,4,0,0,0,0,0,0,0,0,0
11227,exact,7,11,8,0,0,0,0,0,0,0,0,0
11228,near,3,4,2,0,0,0,0,0,0,0,0,0
11229,exact,5,6,2,0,0,0,0,0,0,0,0,0
11230,exact,0,1,2,0,0,0,0,0,0,0,0,0
11231,near,1,2,1,0,0,0,0,0,0,0,0,0
11232,far,7,11,2,1,0,1,1,0,1,1,1,1
11233,near,5,5,1,0,0,0,0,0,0,0,0,0
11234,exact,7,9,8,0,0,0,0,0,0,0,0,0
11235,exact,2,3,1,0,0,0,0,0,0,0,0,0
11237,exact,5,5,3,0,0,0,0,0,0,0,0,0
11238,exact,6,7,5,2,0,0,2,0,0,1,1,0
11239,exact,3,4,5,0,0,0,0,0,0,0,0,0
11240,exact,2,3,2,0,0,0,0,0,0,0,0,0
11241,exact,9,22,11,5,2,4,5,3,4,5,2,3
11242,exact,2,3,2,0,0,0,0,0,0,0,0,0
11243,exact,7,10,2,0,0,0,0,0,0,0,0,0
11244,exact,2,3,2,0,0,0,0,0,0,0,0,0
11245,near,7,9,3,3,3,3,2,3,3,3,3,3
11246,near,0,1,2,0,0,0,0,0,0,0,0,0
11247,near,9,47,7,0,0,0,0,1,0,0,0,0
11248,near,1,2,1,0,0,0,0,0,0,0,0,0
11249,exact,9,22,9,0,0,0,0,0,0,0,0,0
11250,exact,2,3,1,0,0,0,0,0,0,0,0,0
11251,exact,5,6,8,0,0,0,0,0,0,0,0,0
11253,exact,8,17,2,0,0,0,0,0,0,0,0,0
11254,near,8,13,3,0,2,3,0,0,2,2,1,3
11255,near,3,4,2,0,0,0,0,0,0,0,0,0
11256,exact,5,6,5,0,0,0,0,0,0,0,0,0
11257,near,6,7,5,0,0,0,0,0,0,0,0,0
11258,exact,7,10,9,0,0,0,0,0,0,0,0,0
11259,exact,8,15,7,0,0,0,0,0,0,0,0,0
11260,far,5,5,3,0,0,0,0,0,0,0,0,0
11261,far,2,3,1,0,0,0,0,0,0,0,0,0
11262,near,9,108,34,2,0,2,3,2,1,5,0,2
11263,exact,3,4,3,0,0,0,0,0,0,0,0,0
11264,near,2,3,3,0,0,0,0,0,0,0,0,0
11265,near,9,22,16,0,0,0,0,0,0,0,0,0
11266,near,7,12,3,3,3,3,3,3,3,3,3,3
11268,near,8,17,2,0,0,0,0,0,0,0,0,0
11269,near,7,11,5,0,0,0,0,0,0,0,0,0
11270,exact,0,0,2,0,0,0,0,0,0,0,0,0
11271,near,6,7,2,0,0,0,0,0,0,0,0,0
11272,far,7,10,6,0,0,0,0,0,0,0,0,0
11273,near,8,20,10,0,0,0,0,0,0,0,0,0
11274,exact,2,3,2,0,0,0,0,0,0,0,0,0
11275,near,5,5,1,0,0,0,0,0,0,0,0,0
11276,near,2,3,1,0,0,0,0,0,0,0,0,0
11277,near,9,32,17,1,1,1,1,1,1,1,1,1
11279,exact,2,3,2,0,0,0,0,0,0,0,0,0
11280,exact,3,4,2,0,0,0,0,0,0,0,0,0
11282,near,9,30,13,0,0,0,0,0,0,0,0,0
11283,exact,1,2,3,0,0,0,0,0,0,0,0,0
11284,exact,6,7,3,0,0,0,0,0,0,0,0,0
11285,near,5,5,3,0,0,0,0,0,0,0,0,0
11286,near,3,4,3,0,0,0,0,0,0,0,0,0
11288,far,8,20,17,0,0,0,0,0,0,0,0,0
11289,exact,5,6,1,0,0,0,0,0,0,0,0,0
11292,near,5,5,1,0,0,0,0,0,0,0,0,0
11293,far,5,6,3,0,0,0,0,0,0,0,0,0
11294,exact,9,47,13,0,0,1,0,0,0,0,1,1
11295,near,2,3,2,0,0,0,0,0,0,0,0,0
11296,exact,3,4,1,0,0,0,0,0,0,0,0,0
11297,exact,0,1,2,0,0,0,0,0,0,0,0,0
11298,near,1,2,2,0,0,0,0,0,0,0,0,0
11299,near,8,13,6,0,0,0,0,0,0,0,0,0
11300,far,1,2,5,1,0,0,0,0,0,0,0,0
11301,exact,1,2,2,0,0,0,0,0,0,0,0,0
11302,far,6,7,3,0,0,0,0,0,0,0,0,0
11303,near,9,39,8,0,0,0,0,0,1,0,0,0
11305,far,2,3,3,0,0,0,0,0,0,0,0,0
11306,exact,9,29,7,0,0,0,0,0,0,0,0,0
11307,exact,7,12,5,0,0,0,0,1,0,0,0,0
11308,exact,8,17,5,0,0,0,0,0,0,0,0,0
11309,exact,9,22,12,1,1,2,1,2,2,1,2,2
11311,near,8,14,3,0,0,0,0,0,0,0,0,0
11312,near,9,22,6,1,1,1,1,1,1,1,1,1
11313,near,9,80,22,3,4,2,2,4,4,5,6,3
11315,exact,2,3,3,0,0,0,0,0,0,0,0,0
11316,near,9,70,21,1,1,3,3,1,1,2,2,5
11317,near,3,4,1,0,0,0,0,0,0,0,0,0
11318,exact,5,6,4,0,0,0,0,0,0,0,0,0
11319,exact,6,8,3,0,0,0,0,0,0,0,0,0
11320,exact,5,6,2,0,0,0,0,0,0,0,0,0
11321,near,0,1,1,0,0,0,0,0,0,0,0,0
11322,near,5,6,3,0,0,0,0,0,0,0,0,0
11323,near,2,3,1,0,0,0,0,0,0,0,0,0
11324,exact,5,5,4,0,1,1,1,1,0,0,0,0
11325,exact,9,29,12,0,0,0,0,0,0,0,0,0
11326,exact,5,5,1,0,0,0,0,0,0,0,0,0
11327,exact,7,11,4,0,0,0,0,0,0,0,0,0
11328,exact,3,4,1,0,0,0,0,0,0,0,0,0
11329,exact,5,5,1,0,0,0,0,0,0,0,0,0
11330,far,1,2,1,0,0,0,0,0,0,0,0,0
11332,exact,8,16,2,0,0,0,0,0,0,0,0,0
11333,near,8,20,8,0,0,0,0,0,0,0,0,0
11334,exact,1,2,2,0,0,0,0,0,0,0,0,0
11335,near,3,4,2,0,0,0,0,0,0,0,0,0
11336,near,2,3,1,0,0,0,0,0,0,0,0,0
11337,near,7,11,5,0,0,0,0,0,0,0,0,0
11338,near,5,5,1,0,0,0,0,0,0,0,0,0
11339,exact,8,13,3,0,0,0,0,0,0,0,1,0
11340,exact,7,11,5,0,0,0,0,0,0,0,0,0
11341,exact,5,5,1,0,0,0,0,0,0,0,0,0
11342,near,7,11,6,0,0,0,0,0,0,0,0,0
11343,far,2,3,6,0,0,0,0,0,0,0,0,0
11344,exact,8,17,4,1,1,0,1,0,0,0,1,0
11346,exact,2,3,2,0,0,0,0,0,0,0,0,0
11347,exact,3,4,1,0,0,0,0,0,0,0,0,0
11348,near,2,3,1,0,0,0,0,0,0,0,0,0
11349,far,9,60,15,2,0,1,1,0,1,1,0,1
11351,near,1,2,3,0,0,0,0,0,0,0,0,0
11352,exact,2,3,1,0,0,0,0,0,0,0,0,0
11353,exact,7,9,4,0,0,0,0,0,0,0,0,0
11354,exact,5,5,2,0,0,0,0,0,0,0,0,0
11355,near,2,3,3,0,0,0,0,0,0,0,0,0
11356,near,1,2,4,0,0,0,0,0,0,0,0,0
11357,near,9,24,6,6,6,6,6,6,6,6,6,6
11359,exact,8,14,6,0,0,0,0,0,0,0,0,0
11360,near,2,3,8,0,0,0,0,0,0,0,0,0
11362,exact,3,4,1,0,0,0,0,0,0,0,0,0
11363,exact,2,3,3,0,0,0,1,0,0,0,1,0
11364,far,3,4,1,0,0,0,0,0,0,0,0,0
11365,near,1,2,3,0,0,0,0,0,0,0,0,0
11366,exact,9,25,10,0,0,0,0,1,0,0,0,0
11367,exact,1,2,3,0,0,0,0,0,0,0,0,0
11368,exact,9,22,9,0,0,0,0,0,0,0,0,0
11369,exact,5,6,6,0,0,0,0,0,0,0,0,0
11371,exact,2,3,3,0,0,0,0,0,0,0,0,0
11372,near,7,9,2,2,2,2,2,2,2,2,2,2
11374,exact,0,1,2,0,0,0,0,0,0,0,0,0
11375,exact,2,3,2,0,0,0,0,0,0,0,0,0
11376,exact,5,5,1,0,0,0,0,0,0,0,0,0
11377,far,9,40,18,1,1,1,1,1,0,0,1,1
11378,exact,9,26,7,1,1,1,0,1,1,0,1,1
11379,near,2,3,1,0,0,0,0,0,0,0,0,0
11380,exact,9,26,6,0,1,1,1,1,1,0,1,1
11381,near,1,2,3,0,0,0,0,0,0,0,0,0
11383,near,8,19,2,0,0,0,0,0,0,0,0,0
11384,near,7,9,4,0,0,0,0,0,0,0,0,0
11385,exact,7,12,5,0,0,0,0,1,1,0,0,0
11386,exact,5,5,3,0,0,0,0,0,0,0,0,0
11387,near,5,5,3,0,0,0,0,0,0,0,0,0
11388,exact,2,3,1,0,0,0,0,0,0,0,0,0
11389,near,5,5,2,0,0,0,0,0,0,0,0,0
11391,near,5,6,1,0,0,0,0,0,0,0,0,0
11392,near,7,11,3,0,0,0,0,0,0,0,0,0
11393,exact,2,3,1,0,0,0,0,0,0,0,0,0
11394,exact,1,2,4,0,0,0,0,0,0,0,0,0
11395,near,5,5,3,0,0,0,0,0,0,0,0,0
11396,exact,9,25,12,0,0,0,0,0,0,0,0,0
11398,near,5,5,1,0,0,0,0,0,0,0,0,0
